"85","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"86","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"87","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"88","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"89","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"90","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"91","2","Франция","Экзотика","интегрированный стык",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"92","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"93","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"94","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"95","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"96","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"97","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"98","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"99","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"100","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"101","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"102","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"103","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"104","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"105","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"106","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"107","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"108","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"109","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"110","2","Франция","Экзотика","2 фаски","шлифованное",NULL,"шип-паз","без покрытия","м2",NULL
"111","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"112","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"113","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под натуральным маслом","м2",NULL
"114","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"115","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м2",NULL
"116","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"117","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"118","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком","м2",NULL
"119","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"120","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"121","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"122","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"123","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"124","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"125","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","пачка"
"126","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","пачка"
"127","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"128","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"129","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"130","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"131","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"132","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"133","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"134","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"135","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"136","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"137","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"138","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"139","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"140","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"141","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"142","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"143","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"144","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"145","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"146","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"147","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"148","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"149","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"150","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"151","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"152","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"153","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"154","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"155","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"156","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"157","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"158","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"159","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"160","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"161","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"162","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под натуральным маслом","м2",NULL
"163","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2","пачка"
"164","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"165","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"166","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"167","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"168","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"169","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"170","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"171","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"172","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"173","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"174","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"175","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"176","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"177","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"178","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"179","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"180","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
